
1AP,1AP16CS045,7.08,68,69,44,84,65,87,72,26
1AP,1AP16CS046,8.83,89,88,90,70,69,90,90,46
1AO,1AO16CS001,1.25,27,18,33,35,22,72,62,30
1AO,1AO16CS002,2.17,29,45,29,29,27,71,76,28
1AH,1AH16CS001,4.0,28,43,55,46,27,89,87,35
1AH,1AH16CS002,1.25,33,32,34,30,10,80,52,22
1AH,1AH16CS003,7.83,56,83,65,76,67,91,98,31
1AH,1AH16CS004,1.0,20,32,23,30,8,67,47,20
1AH,1AH16CS005,1.08,12,8,25,5,5,74,46,23
1AH,1AH16CS006,7.33,56,69,68,76,54,90,92,33
1AH,1AH16CS007,6.08,54,47,51,63,43,79,84,29
1AH,1AH16CS008,3.83,17,42,43,55,23,85,87,25
1AH,1AH16CS009,7.33,51,66,70,82,43,94,97,28
1AH,1AH16CS010,8.17,81,65,79,78,63,90,96,34
1AH,1AH16CS011,6.92,55,67,65,70,43,83,96,35
1AH,1AH16CS012,5.42,68,50,44,41,40,67,76,33
1AH,1AH16CS013,3.25,40,46,42,35,32,72,47,31
1AH,1AH16CS014,4.83,28,62,49,75,36,81,81,25
1AH,1AH16CS015,3.42,24,41,42,52,21,67,58,22
1AH,1AH16CS016,4.58,35,44,53,45,43,78,85,33
1AH,1AH16CS017,7.33,82,60,70,58,57,82,63,34
1AH,1AH16CS018,2.33,17,35,34,51,15,72,71,36
1AH,1AH16CS019,5.92,47,59,49,69,43,82,78,27
1AH,1AH16CS020,6.83,50,59,73,77,40,77,94,33
1AH,1AH16CS021,8.25,64,85,65,94,69,87,97,30
1AH,1AH16CS022,6.83,48,63,54,69,60,86,87,34
1AH,1AH16CS023,0.67,5,22,12,11,4,79,12,24
1AH,1AH16CS024,3.25,27,35,48,48,31,81,92,31
1AH,1AH16CS025,7.83,47,85,75,83,67,88,80,35
1AH,1AH16CS026,1.75,24,40,36,31,24,76,47,27
1AH,1AH16CS027,7.33,74,59,64,58,71,87,88,32
1AH,1AH16CS028,6.17,43,47,61,67,45,77,94,22
1AH,1AH16CS029,6.83,61,58,45,72,51,81,89,28
1AH,1AH16CS030,7.92,73,71,77,79,59,81,99,29
1AH,1AH16CS031,6.83,50,69,75,62,44,86,86,26
1AH,1AH16CS032,2.92,17,37,41,45,24,87,79,31
1AH,1AH16CS033,7.5,57,80,69,69,62,88,82,33
1AH,1AH16CS034,8.33,75,91,59,73,72,90,98,29
1AH,1AH16CS035,7.0,46,81,49,70,55,84,88,30
1AH,1AH16CS036,8.17,60,72,71,79,82,87,84,34
1AH,1AH16CS037,3.92,41,35,48,51,19,84,77,35
1AH,1AH16CS038,4.0,41,26,53,47,19,84,86,26
1AH,1AH16CS039,1.92,32,31,27,40,19,85,53,28
1AH,1AH16CS040,6.83,60,58,58,75,48,86,82,28
1AH,1AH16CS041,7.5,59,66,83,70,52,82,81,24
1AH,1AH16CS042,8.67,82,87,80,85,69,84,85,31
1AH,1AH16CS043,1.42,29,21,29,25,21,86,72,23
1AH,1AH16CS044,1.83,5,37,40,29,9,69,69,32
1AH,1AH16CS045,2.75,20,38,40,45,14,87,53,27
1AH,1AH16CS046,6.08,45,57,51,61,40,89,79,24
1AH,1AH16CS047,6.67,43,60,57,60,63,88,80,31
1AH,1AH16CS048,5.5,30,50,53,79,41,90,74,18
1AH,1AH16CS049,7.08,46,76,62,77,56,86,77,30
1AH,1AH16CS050,6.83,60,69,64,53,46,91,74,38
1AH,1AH16CS051,1.25,12,36,30,17,7,81,59,20
1AH,1AH16CS052,3.92,20,46,44,55,17,82,76,34
1AH,1AH16CS053,6.83,53,63,68,64,46,87,86,30
1AH,1AH16CS054,5.58,44,58,45,56,44,89,76,31
1AH,1AH16CS055,5.33,36,62,53,59,44,84,81,28
1AH,1AH16CS056,3.08,13,43,27,54,13,88,70,28
1AH,1AH16CS058,6.0,61,63,56,68,37,85,87,28
1AJ,1AJ16CS001,3.58,39,33,29,70,57,50,84,36
1AJ,1AJ16CS002,1.17,19,23,30,26,35,45,83,36
1AJ,1AJ16CS003,2.92,21,32,42,54,23,53,83,33
1AJ,1AJ16CS004,6.75,44,64,70,45,68,82,93,33
1AJ,1AJ16CS005,2.5,29,33,33,43,43,46,83,23
1AJ,1AJ16CS006,5.75,47,63,22,79,63,48,92,35
1AJ,1AJ16CS007,8.42,73,66,90,86,65,88,97,35
1AJ,1AJ16CS008,6.42,64,49,57,45,53,84,93,37
1AJ,1AJ16CS011,7.92,72,70,75,65,65,89,95,41
1AJ,1AJ16CS012,1.83,30,24,20,16,44,47,85,30
1AJ,1AJ16CS013,6.17,38,71,46,74,61,88,84,32
1AJ,1AJ16CS014,7.17,56,65,56,73,55,95,91,38
1AJ,1AJ16CS015,4.08,24,32,46,66,43,77,87,37
1AJ,1AJ16CS016,3.42,33,35,35,64,41,82,95,40
1AJ,1AJ16CS017,7.0,47,59,60,75,60,89,85,35
1AJ,1AJ16CS018,2.75,13,14,12,48,40,51,83,29
1AJ,1AJ16CS019,8.5,68,78,76,85,86,98,96,39
1AJ,1AJ16CS020,2.83,19,44,26,20,45,77,78,30
1AJ,1AJ16CS021,5.42,34,74,49,56,49,90,69,27
1AJ,1AJ16CS025,4.92,32,50,45,61,43,47,90,36
1AJ,1AJ16CS026,5.83,45,46,67,42,55,69,85,35
1AJ,1AJ16CS027,5.83,34,57,51,72,55,87,89,34
1AJ,1AJ16CS028,3.58,23,17,55,44,40,55,89,28
1AJ,1AJ16CS029,2.83,27,19,24,55,49,48,65,26
1AJ,1AJ16CS032,3.67,25,32,44,47,56,54,73,28
1AJ,1AJ16CS033,2.08,27,29,36,43,36,70,82,37
1AJ,1AJ16CS034,4.0,44,50,37,60,34,49,85,34
1AJ,1AJ16CS035,5.92,51,46,60,49,49,61,76,38
1AJ,1AJ16CS037,7.42,64,58,56,99,57,89,91,35
1AJ,1AJ16CS038,4.17,50,32,42,58,36,94,73,34
1AJ,1AJ16CS039,4.92,54,53,37,56,42,71,66,37
1AJ,1AJ16CS040,3.75,34,35,45,52,41,46,94,31
1AJ,1AJ16CS041,5.67,45,33,56,92,48,66,85,34
1AJ,1AJ16CS042,5.33,37,46,64,59,42,95,90,26
1AJ,1AJ16CS043,2.17,21,53,34,17,34,55,74,25
1AJ,1AJ16CS044,6.83,48,62,75,55,47,97,92,41
1AJ,1AJ16CS045,7.33,71,54,58,69,62,95,92,35
1AJ,1AJ16CS046,2.75,27,32,54,43,32,44,80,33
1AJ,1AJ16CS047,3.08,36,34,33,55,40,68,93,31
1AK,1AK16CS001,6.67,48,48,48,86,72,60,86,36
1AK,1AK16CS002,3.33,21,23,48,49,40,64,48,38
1AK,1AK16CS003,4.5,24,40,47,59,42,88,67,40
1AK,1AK16CS004,5.08,52,34,44,65,63,57,66,28
1AK,1AK16CS005,4.83,37,49,51,46,49,93,57,39
1AK,1AK16CS006,7.0,53,58,54,77,69,94,77,45
1AK,1AK16CS007,6.92,45,57,51,82,68,79,86,42
1AK,1AK16CS008,4.08,27,49,33,47,53,88,73,37
1AK,1AK16CS009,7.42,50,50,71,86,70,63,71,39
1AK,1AK16CS010,4.75,48,22,42,72,41,81,51,37
1AK,1AK16CS011,5.92,51,47,42,53,52,94,66,37
1AK,1AK16CS012,7.58,81,67,79,75,68,69,51,41
1AK,1AK16CS013,6.33,55,46,56,78,48,78,70,44
1AK,1AK16CS014,4.17,24,32,42,72,46,82,66,41
1AK,1AK16CS015,2.5,19,40,28,42,31,48,83,31
1AK,1AK16CS016,0.92,12,21,29,19,32,48,54,22
1AK,1AK16CS017,6.83,53,51,58,75,53,96,73,34
1AK,1AK16CS018,7.17,49,53,55,73,71,94,93,37
1AK,1AK16CS019,5.42,42,52,47,45,51,70,49,31
1AK,1AK16CS020,4.92,46,30,46,64,54,54,65,37
1AK,1AK16CS021,7.33,61,55,73,58,72,95,79,41
1AK,1AK16CS022,5.42,51,44,41,66,46,58,64,26
1AK,1AK16CS023,6.08,40,52,69,54,69,62,50,40
1AK,1AK16CS024,4.92,19,43,49,51,66,54,87,41
1AK,1AK16CS025,5.5,37,42,52,56,63,95,91,42
1AK,1AK16CS026,7.08,43,56,68,74,73,98,85,37
1AK,1AK16CS027,2.83,15,34,40,50,37,78,50,38
1AK,1AK16CS028,4.83,34,45,49,54,51,62,64,44
1AK,1AK16CS029,6.75,58,47,46,80,73,52,85,42
1AK,1AK16CS030,5.92,31,45,70,76,59,95,69,35
1AK,1AK16CS031,3.0,25,38,43,65,31,64,68,29
1AK,1AK16CS032,3.83,19,43,46,55,31,82,65,35
1AK,1AK16CS033,5.08,30,41,47,73,61,53,63,37
1AK,1AK16CS034,3.08,27,31,40,42,41,52,61,37
1AK,1AK16CS035,5.58,45,42,42,74,56,54,66,39
1AK,1AK16CS036,4.92,29,42,42,83,52,55,67,34
1AK,1AK16CS037,3.0,15,40,34,76,37,55,56,30
1AK,1AK16CS038,8.75,87,71,78,91,74,90,84,42
1AK,1AK16CS039,6.92,45,55,66,80,60,54,87,36
1AK,1AK16CS040,1.67,20,36,32,26,40,48,61,30
1AK,1AK16CS041,2.58,15,33,30,40,46,54,68,36
1AK,1AK16CS042,2.83,15,30,23,58,40,79,51,21
1AC,1AC16CS001,6.58,59,56,43,80,60,80,50,31
1AC,1AC16CS002,7.5,66,83,75,66,65,76,57,30
1AC,1AC16CS003,4.33,18,40,28,73,62,76,50,30
1AC,1AC16CS004,5.25,34,43,45,82,54,77,68,34
1AC,1AC16CS005,8.17,64,77,57,95,84,90,79,36
1AC,1AC16CS006,5.33,30,43,42,78,73,95,58,35
1AC,1AC16CS007,6.67,68,75,43,72,57,78,57,36
1AC,1AC16CS008,5.25,42,47,32,82,47,98,62,30
1AC,1AC16CS009,6.0,68,36,47,94,50,85,63,38
