
1MJ,1MJ16CS115,4.92,50,42,52,54,32,63,77,25
1MJ,1MJ16CS116,1.92,16,35,13,49,10,61,56,23
1MJ,1MJ16CS117,8.67,96,85,80,89,68,68,84,35
1MJ,1MJ16CS118,7.0,66,48,83,56,61,66,85,29
1MJ,1MJ16CS119,4.5,41,43,38,68,41,68,85,29
1MJ,1MJ16CS120,6.75,55,48,74,71,50,64,76,29
1MJ,1MJ16CS121,7.42,63,83,53,62,63,72,83,30
1MJ,1MJ16CS122,8.08,84,72,84,64,67,72,83,27
1MJ,1MJ16CS123,4.92,30,42,52,77,44,76,69,25
1MJ,1MJ16CS124,6.33,53,49,63,72,43,75,77,33
1MJ,1MJ16CS125,7.58,69,71,69,74,69,73,87,36
1MJ,1MJ16CS127,5.08,42,46,44,58,42,69,77,24
1MJ,1MJ16CS128,6.5,51,50,71,56,45,73,73,28
1MJ,1MJ16CS129,7.83,61,69,84,81,66,69,83,34
1MJ,1MJ16CS130,5.08,30,58,57,61,42,74,68,30
1MJ,1MJ16CS131,6.42,57,56,54,59,61,64,75,32
1MJ,1MJ16CS132,8.17,77,80,89,75,61,76,76,32
1MJ,1MJ16CS133,6.0,41,63,52,52,58,67,61,32
1MJ,1MJ16CS134,6.17,47,46,65,64,46,75,78,35
1MJ,1MJ16CS135,7.25,53,64,65,82,52,85,77,34
1MJ,1MJ16CS136,3.0,20,26,44,54,8,76,70,21
1MJ,1MJ16CS137,7.08,81,48,68,56,66,76,85,33
1MJ,1MJ16CS138,7.92,67,70,82,79,55,84,94,30
1MJ,1MJ16CS140,6.92,48,54,64,70,60,78,82,34
1MJ,1MJ16CS141,6.75,87,70,73,11,69,82,77,39
1MJ,1MJ16CS142,4.75,41,40,45,64,24,86,76,30
1MJ,1MJ16CS143,2.67,32,42,32,42,30,84,65,24
1MJ,1MJ16CS144,5.17,47,23,52,52,51,74,77,27
1MJ,1MJ16CS145,7.83,84,54,73,72,67,86,84,31
1MJ,1MJ16CS146,4.25,31,47,45,64,23,84,72,30
1MJ,1MJ16CS147,1.17,8,16,22,33,18,76,56,22
1MJ,1MJ16CS148,7.42,66,57,70,59,86,84,74,33
1MJ,1MJ16CS149,6.42,43,52,66,60,59,73,81,29
1MJ,1MJ16CS150,5.08,38,47,57,56,48,80,77,29
1MJ,1MJ16CS151,7.67,75,64,75,68,64,85,85,36
1MJ,1MJ16CS152,7.08,67,79,59,68,59,83,78,28
1MJ,1MJ16CS153,7.0,67,69,68,56,55,80,81,32
1MJ,1MJ16CS154,8.17,80,77,70,77,63,79,92,30
1MJ,1MJ16CS155,6.08,42,54,51,61,49,87,78,29
1MJ,1MJ16CS156,6.92,54,66,56,77,59,78,82,38
1MJ,1MJ16CS157,9.17,93,67,87,81,93,94,96,37
1MJ,1MJ16CS158,2.92,18,23,49,40,18,81,73,23
1MJ,1MJ16CS160,7.83,73,68,64,74,75,85,84,36
1MJ,1MJ16CS161,6.75,44,56,61,76,69,78,88,34
1MJ,1MJ16CS162,7.17,65,70,67,66,51,87,67,22
1MJ,1MJ16CS163,9.42,94,89,97,74,96,81,95,32
1MJ,1MJ16CS164,8.25,90,56,81,76,72,79,81,34
1MJ,1MJ16CS165,8.67,69,82,93,82,74,77,91,32
1MJ,1MJ16CS166,7.08,63,60,66,62,51,88,75,29
1MJ,1MJ16CS168,7.08,87,57,59,69,59,76,81,30
1MJ,1MJ16CS169,7.0,64,70,57,61,52,79,74,34
1MJ,1MJ16CS170,7.17,65,59,78,65,52,88,87,30
1MJ,1MJ16CS172,8.83,81,70,93,85,83,89,68,38
1MJ,1MJ16CS173,4.0,20,42,59,51,32,78,70,30
1MJ,1MJ16CS174,6.0,41,45,57,66,46,84,89,30
1MJ,1MJ16CS175,6.92,71,49,67,55,55,81,93,22
1MJ,1MJ16CS176,4.83,35,44,63,58,42,83,64,28
1MJ,1MJ16CS177,5.33,30,48,53,60,50,87,62,26
1MJ,1MJ16CS178,2.92,10,27,40,53,12,85,58,31
1MJ,1MJ16CS179,8.33,74,80,62,83,74,87,89,39
1MJ,1MJ16CS180,4.17,40,36,56,55,20,84,81,29
1NJ,1NJ16CS001,3.0,26,29,46,61,26,62,46,31
1NJ,1NJ16CS002,3.5,34,41,45,55,37,49,60,23
1NJ,1NJ16CS003,2.75,32,32,56,48,37,57,48,23
1NJ,1NJ16CS004,2.25,22,32,21,53,35,60,74,17
1NJ,1NJ16CS005,1.08,25,23,33,31,23,67,55,23
1NJ,1NJ16CS006,0.92,20,27,38,35,38,58,48,31
